Customer_ID,Visit_Date,Visit_Number,Total_Spend,Items_Purchased,Days_Since_Last_Visit,Age,Region,Product_Category,Product,SKU_ID,Engagement_Rate,Product_Satisfaction,Bounce_Rate,Conversion_Rate,Product_Purchase_Rate_by_Segment,Segmentation_Efficiency,Cart_Abandoned,City,City_Type,Churn_Risk,Visit_Month_Full,Group_Assignment,Group,Month
CUST-10061,2023-03-29,4.0,214.4093808989356,9.0,26.0,23.0,Central,Electronics,Laptop,SKU-6154,1.0,2.0,84.52,1.0375535456328047,52.65,1.01,1.0,Dover,Rural,True,2023-03,,,
CUST-10007,2023-05-31,2.0,430.0394317874362,4.0,21.0,22.0,East,Clothing,Jacket,SKU-5988,2.0,3.0,62.95,1.6012535173020401,34.83,3.14,1.0,San Francisco,Urban,False,2023-05,,,
CUST-10199,2022-09-08,3.0,378.448229066092,2.0,35.0,20.0,Central,Books,Science Textbook,SKU-6385,3.0,5.0,62.61,2.358238204700578,22.55,2.06,0.0,Chicago,Urban,True,2022-09,,,
CUST-10022,2022-06-07,1.0,264.0093984265327,4.0,21.0,26.0,East,Sports & Outdoors,Dumbbells,SKU-2361,2.0,4.0,77.18,2.675232098057169,53.5,2.29,1.0,Dallas,Urban,False,2022-06,,,
CUST-10424,2022-06-04,1.0,235.7740150348603,4.0,22.0,25.0,West,Electronics,Tablet,SKU-4970,3.0,2.0,61.85,0.9013555938969757,24.27,3.37,0.0,Helena,Rural,False,2022-06,,,
CUST-10129,2022-09-06,1.0,511.4127933223378,8.0,23.0,31.0,South,Home & Kitchen,Cookware Set,SKU-7651,1.0,3.0,85.35,2.7506949104824203,19.33,2.84,1.0,San Francisco,Urban,False,2022-09,,,
CUST-10243,2022-04-06,3.0,248.33694320576208,8.0,33.0,30.0,Central,Books,Cookbook,SKU-4300,3.0,5.0,44.58,1.1411559463231864,55.56,2.35,0.0,Dover,Rural,False,2022-04,,,
CUST-10227,2023-03-04,3.0,284.52928624373993,6.0,39.0,45.0,Central,Books,Cookbook,SKU-1951,2.0,3.0,68.07,1.985937035968004,22.25,3.41,1.0,Chicago,Urban,False,2023-03,,,
CUST-10192,2023-08-07,1.0,214.1612284404693,3.0,11.0,39.0,East,Toys & Games,Puzzle,SKU-7652,4.0,4.0,55.08,1.160135063480307,37.23,4.03,0.0,Helena,Rural,False,2023-08,,,
CUST-10241,2022-12-04,4.0,681.4645993133437,8.0,21.0,27.0,Central,Clothing,T-Shirt,SKU-3365,3.0,2.0,61.77,1.727459540001539,23.67,1.91,1.0,San Francisco,Urban,False,2022-12,,,
CUST-10246,2022-10-03,4.0,301.92026700987617,4.0,35.0,59.0,South,Electronics,Laptop,SKU-6931,2.0,4.0,73.51,1.9427086743375312,44.95,2.44,1.0,New York,Urban,True,2022-10,,,
CUST-10159,2022-11-28,2.0,305.7017053511344,5.0,30.0,63.0,East,Toys & Games,Board Game,SKU-5132,3.0,2.0,87.08,0.687509838546773,54.49,3.3,1.0,Boise,Rural,False,2022-11,,,
CUST-10138,2022-05-01,2.0,293.30141946790366,5.0,37.0,46.0,South,Electronics,Smartphone,SKU-2425,3.0,5.0,60.43,2.4854994765403937,25.4,1.29,0.0,Dallas,Urban,False,2022-05,,,
CUST-10131,2023-02-05,2.0,273.729785429008,8.0,25.0,44.0,East,Toys & Games,Puzzle,SKU-2374,2.0,5.0,63.85,0.8616975447332362,13.56,3.01,1.0,Boise,Rural,False,2023-02,,,
CUST-10144,2023-04-01,2.0,328.7814764925298,1.0,13.0,29.0,East,Clothing,Jeans,SKU-6020,3.0,5.0,46.28,1.7249738336669613,27.96,4.29,0.0,Chicago,Urban,True,2023-04,,,
CUST-10420,2022-03-19,1.0,241.94254348200025,5.0,17.0,37.0,North,Beauty & Personal Care,Perfume,SKU-8711,4.0,3.0,52.55,2.7788555699574573,38.26,3.45,0.0,Dallas,Urban,False,2022-03,,,
CUST-10175,2022-08-24,2.0,412.2009079392898,6.0,11.0,61.0,South,Clothing,T-Shirt,SKU-4766,2.0,5.0,60.3,2.5563483105683398,31.64,2.89,1.0,San Francisco,Urban,True,2022-08,,,
CUST-10040,2023-03-31,3.0,424.3783485706355,5.0,19.0,40.0,West,Books,Fiction Novel,SKU-3807,2.0,4.0,69.4,2.379263043916322,24.24,2.71,1.0,San Francisco,Urban,False,2023-03,,,
CUST-10145,2023-05-19,4.0,340.2822727467637,8.0,18.0,43.0,North,Home & Kitchen,Cookware Set,SKU-3160,1.0,4.0,88.09,2.445366945130835,28.23,2.7,1.0,New York,Urban,False,2023-05,,,
CUST-10031,2022-10-19,2.0,429.4206756965309,7.0,32.0,19.0,West,Beauty & Personal Care,Shampoo,SKU-7850,1.0,4.0,82.52,1.6865161288565504,57.81,2.16,1.0,New York,Urban,False,2022-10,,,
CUST-10455,2022-05-15,1.0,166.17125608694317,4.0,24.0,60.0,East,Clothing,Jeans,SKU-5983,2.0,2.0,77.02,0.8428275564618998,18.48,2.53,1.0,Boise,Rural,False,2022-05,,,
CUST-10405,2022-11-20,1.0,558.8547062173146,4.0,22.0,48.0,West,Home & Kitchen,Vacuum Cleaner,SKU-1458,5.0,3.0,50.38,2.0821601696911864,47.39,3.04,0.0,Dallas,Urban,True,2022-11,,,
CUST-10241,2023-05-29,1.0,380.5019397098127,1.0,32.0,34.0,South,Electronics,Tablet,SKU-7869,2.0,5.0,73.24,1.9961293771613322,35.68,4.06,1.0,Dallas,Urban,False,2023-05,,,
CUST-10004,2023-03-19,2.0,318.4029323098718,1.0,26.0,35.0,North,Beauty & Personal Care,Perfume,SKU-1343,3.0,3.0,58.83,2.134787947587026,26.13,2.5,0.0,New York,Urban,False,2023-03,,,
CUST-10248,2023-07-19,3.0,267.4981096239815,5.0,39.0,54.0,South,Sports & Outdoors,Yoga Mat,SKU-6805,1.0,4.0,88.54,1.5488748697445014,52.54,1.33,1.0,Chicago,Urban,False,2023-07,,,
CUST-10324,2023-03-02,1.0,311.4423242387015,7.0,25.0,57.0,North,Sports & Outdoors,Dumbbells,SKU-6769,2.0,4.0,70.4,2.642942998897996,34.41,1.95,1.0,San Francisco,Urban,True,2023-03,,,
CUST-10016,2022-07-22,1.0,283.3178934390275,3.0,37.0,27.0,Central,Beauty & Personal Care,Perfume,SKU-2284,3.0,5.0,68.35,2.7864919093959033,59.67,1.09,0.0,San Francisco,Urban,False,2022-07,,,
CUST-10058,2022-05-08,3.0,204.73046130927668,2.0,11.0,26.0,East,Beauty & Personal Care,Perfume,SKU-8815,3.0,5.0,61.9,0.7774657853790219,56.8,4.28,0.0,Boise,Rural,False,2022-05,,,
CUST-10145,2022-06-07,3.0,395.0084331071386,7.0,29.0,24.0,Central,Clothing,Jeans,SKU-9612,2.0,5.0,64.82,2.77418522462831,49.33,1.95,1.0,New York,Urban,False,2022-06,,,
CUST-10293,2023-03-31,4.0,395.8863575133872,1.0,29.0,33.0,West,Home & Kitchen,Blender,SKU-1989,4.0,3.0,57.94,2.6354853888992626,54.53,1.07,0.0,San Francisco,Urban,True,2023-03,,,
CUST-10149,2022-03-25,1.0,438.7827248201311,5.0,36.0,57.0,Central,Home & Kitchen,Blender,SKU-5522,3.0,3.0,46.28,2.248452596400286,53.09,4.55,0.0,San Francisco,Urban,False,2022-03,,,
CUST-10191,2023-06-12,1.0,206.77304131728403,5.0,23.0,25.0,South,Electronics,Tablet,SKU-3757,2.0,4.0,68.07,0.6035310561315115,18.14,4.03,1.0,Helena,Rural,True,2023-06,,,
CUST-10421,2023-06-27,1.0,319.29718502712404,8.0,12.0,31.0,East,Clothing,Jacket,SKU-5980,2.0,2.0,72.72,2.831013810302581,40.57,2.71,1.0,New York,Urban,False,2023-06,,,
CUST-10273,2022-07-29,4.0,358.407786093838,6.0,32.0,38.0,South,Sports & Outdoors,Dumbbells,SKU-2308,2.0,2.0,77.19,2.553810351719418,12.39,2.54,1.0,San Francisco,Urban,False,2022-07,,,
CUST-10242,2022-07-22,4.0,156.25210245277228,6.0,21.0,39.0,West,Beauty & Personal Care,Face Wash,SKU-4347,4.0,4.0,33.09,1.0054740119054428,27.12,4.75,0.0,Boise,Rural,True,2022-07,,,
CUST-10119,2022-04-08,3.0,192.7858006727364,4.0,17.0,33.0,North,Sports & Outdoors,Running Shoes,SKU-8411,4.0,4.0,20.65,0.5064131304259316,56.31,4.74,0.0,Boise,Rural,True,2022-04,,,
CUST-10006,2022-06-17,2.0,364.789613802371,2.0,11.0,19.0,East,Beauty & Personal Care,Perfume,SKU-2532,3.0,5.0,44.62,2.4951306545910636,27.43,4.96,0.0,Chicago,Urban,True,2022-06,,,
CUST-10115,2022-04-11,2.0,192.783563629734,3.0,13.0,25.0,South,Beauty & Personal Care,Perfume,SKU-8319,3.0,3.0,58.8,0.6386905377847567,36.86,3.92,0.0,Boise,Rural,True,2022-04,,,
CUST-10500,2022-09-02,1.0,358.07244499136897,4.0,23.0,32.0,South,Clothing,Jacket,SKU-1443,2.0,3.0,69.07,2.1268705798802876,52.22,3.67,1.0,Chicago,Urban,False,2022-09,,,
CUST-10077,2023-04-02,2.0,371.46811153778754,2.0,25.0,45.0,Central,Home & Kitchen,Blender,SKU-7246,2.0,3.0,69.24,2.917430773908956,37.12,2.57,1.0,Dallas,Urban,False,2023-04,,,
CUST-10063,2022-10-09,1.0,340.1614604185206,3.0,28.0,42.0,East,Home & Kitchen,Vacuum Cleaner,SKU-2934,2.0,5.0,71.91,2.9030257859667703,35.7,4.16,1.0,New York,Urban,True,2022-10,,,
CUST-10183,2022-07-11,3.0,339.31502333765656,4.0,11.0,36.0,North,Clothing,T-Shirt,SKU-7566,4.0,5.0,24.71,2.8795126476450146,38.57,3.98,0.0,Chicago,Urban,False,2022-07,,,
CUST-10008,2022-08-10,4.0,247.5591096174768,3.0,21.0,54.0,South,Electronics,Laptop,SKU-4016,4.0,5.0,41.68,0.8467609583509461,18.47,3.11,0.0,Boise,Rural,True,2022-08,,,
CUST-10125,2022-10-01,3.0,307.1664144287659,2.0,38.0,26.0,North,Home & Kitchen,Vacuum Cleaner,SKU-6058,4.0,5.0,20.91,1.592517055602944,48.74,3.35,0.0,Dallas,Urban,True,2022-10,,,
CUST-10262,2022-10-21,2.0,273.87575021633404,9.0,23.0,32.0,West,Books,Cookbook,SKU-5292,2.0,4.0,76.26,1.1456139644557897,37.59,4.82,1.0,Dover,Rural,True,2022-10,,,
CUST-10120,2022-03-09,4.0,163.614370055268,3.0,15.0,33.0,West,Books,Cookbook,SKU-7881,2.0,4.0,64.74,0.794054284367413,13.26,3.89,1.0,Dover,Rural,True,2022-03,,,
CUST-10150,2022-05-13,3.0,315.6648658229065,3.0,22.0,60.0,North,Books,Cookbook,SKU-5816,3.0,4.0,61.57,1.5215591319661992,24.23,1.69,0.0,New York,Urban,True,2022-05,,,
CUST-10218,2023-07-05,2.0,247.2573239156903,12.0,13.0,25.0,Central,Electronics,Tablet,SKU-6858,1.0,4.0,81.57,0.9470696359356757,21.82,2.91,1.0,Boise,Rural,False,2023-07,,,
CUST-10369,2022-11-08,1.0,337.75404941216266,7.0,31.0,46.0,South,Clothing,T-Shirt,SKU-4086,4.0,4.0,69.87,1.1033876142008006,12.03,1.63,0.0,Boise,Rural,True,2022-11,,,
CUST-10070,2022-10-16,3.0,227.4477905482532,4.0,27.0,51.0,East,Toys & Games,Puzzle,SKU-9122,2.0,4.0,72.01,0.6576969028464592,19.54,3.2,1.0,Helena,Rural,True,2022-10,,,
CUST-10258,2023-08-01,2.0,391.009880914413,5.0,21.0,19.0,South,Toys & Games,RC Car,SKU-3285,3.0,5.0,61.29,2.432133874153541,13.96,3.95,0.0,Dallas,Urban,False,2023-08,,,
CUST-10033,2022-08-21,1.0,176.60743423905754,1.0,29.0,59.0,South,Home & Kitchen,Vacuum Cleaner,SKU-8434,3.0,5.0,43.35,0.8768624943572864,53.85,1.81,0.0,Dover,Rural,True,2022-08,,,
CUST-10024,2022-08-15,1.0,273.6569670744634,8.0,36.0,24.0,East,Books,Fiction Novel,SKU-6297,1.0,5.0,80.67,2.8494946272237964,32.26,1.67,1.0,Dallas,Urban,False,2022-08,,,
CUST-10276,2022-08-17,1.0,187.63921465153047,5.0,31.0,48.0,Central,Books,Science Textbook,SKU-9107,3.0,5.0,47.3,1.0681386760410123,40.98,2.47,0.0,Dover,Rural,False,2022-08,,,
CUST-10100,2023-03-28,4.0,288.05402235494006,6.0,39.0,25.0,East,Home & Kitchen,Cookware Set,SKU-6380,3.0,4.0,47.45,2.948800941053374,25.36,4.19,0.0,New York,Urban,False,2023-03,,,
CUST-10151,2022-09-10,2.0,246.5098393571048,8.0,30.0,59.0,North,Toys & Games,Puzzle,SKU-3629,2.0,3.0,65.82,0.5052570908147864,44.51,2.74,1.0,Boise,Rural,False,2022-09,,,
CUST-10054,2023-07-30,1.0,202.57448471237697,1.0,28.0,33.0,East,Toys & Games,Puzzle,SKU-3612,3.0,2.0,42.1,0.544107768545167,33.13,2.51,0.0,Boise,Rural,True,2023-07,,,
CUST-10026,2022-03-29,2.0,459.4384369296124,4.0,17.0,59.0,North,Electronics,Laptop,SKU-8222,1.0,4.0,82.26,1.780438331908294,11.64,2.59,1.0,San Francisco,Urban,False,2022-03,,,
CUST-10472,2022-08-12,1.0,255.89992824693368,6.0,16.0,52.0,East,Toys & Games,Puzzle,SKU-4344,3.0,5.0,68.86,2.5443024378688985,37.33,4.79,0.0,Chicago,Urban,True,2022-08,,,
CUST-10203,2023-04-26,3.0,190.07052983840188,2.0,25.0,64.0,South,Electronics,Smartphone,SKU-9754,4.0,2.0,57.19,0.731954534467302,20.16,3.29,0.0,Dover,Rural,True,2023-04,,,
CUST-10155,2023-02-02,3.0,364.52946908235,7.0,28.0,55.0,West,Sports & Outdoors,Yoga Mat,SKU-4712,2.0,5.0,61.83,1.1556527582499978,40.35,2.34,1.0,Helena,Rural,True,2023-02,,,
CUST-10096,2023-07-09,1.0,202.856320158423,5.0,15.0,49.0,South,Books,Science Textbook,SKU-9590,4.0,2.0,35.91,0.7237331993927754,59.73,3.57,0.0,Helena,Rural,False,2023-07,,,
CUST-10083,2023-02-28,1.0,559.1616544658407,9.0,29.0,55.0,West,Beauty & Personal Care,Shampoo,SKU-9432,4.0,3.0,59.62,2.8103162683710208,36.92,4.67,0.0,San Francisco,Urban,True,2023-02,,,
CUST-10171,2023-02-05,2.0,497.6955420768736,1.0,36.0,58.0,Central,Books,Science Textbook,SKU-4123,1.0,4.0,82.63,1.8709203961991818,49.04,3.29,1.0,Chicago,Urban,False,2023-02,,,
CUST-10466,2023-07-13,1.0,216.1256345904708,4.0,30.0,57.0,Central,Home & Kitchen,Cookware Set,SKU-2853,2.0,3.0,69.92,2.551779793911863,48.8,2.96,1.0,Dallas,Urban,True,2023-07,,,
CUST-10041,2023-07-24,3.0,214.7126767700652,6.0,20.0,44.0,South,Beauty & Personal Care,Face Wash,SKU-2024,1.0,2.0,85.58,0.7478679859175247,36.24,3.92,1.0,Dover,Rural,True,2023-07,,,
CUST-10350,2023-01-21,1.0,414.30714847406335,7.0,14.0,63.0,North,Electronics,Smartphone,SKU-9586,2.0,4.0,64.04,2.0566970529249344,48.26,4.22,1.0,Chicago,Urban,False,2023-01,,,
CUST-10180,2022-10-03,3.0,204.8921266218925,4.0,25.0,34.0,South,Clothing,Jeans,SKU-6362,4.0,5.0,31.05,0.9620614659493012,20.05,4.97,0.0,Boise,Rural,False,2022-10,,,
CUST-10218,2022-12-26,4.0,471.80984306028,4.0,16.0,27.0,South,Books,Science Textbook,SKU-3829,2.0,4.0,87.15,2.5083297131112414,10.84,3.56,1.0,San Francisco,Urban,False,2022-12,,,
CUST-10300,2022-07-10,3.0,340.4919434393468,6.0,36.0,56.0,East,Clothing,T-Shirt,SKU-6161,2.0,4.0,79.97,2.0816231504568066,13.8,3.11,1.0,Chicago,Urban,False,2022-07,,,
CUST-10044,2022-05-09,3.0,191.6222364827599,8.0,14.0,54.0,North,Beauty & Personal Care,Shampoo,SKU-3894,2.0,4.0,71.42,0.5331652778926631,30.35,4.91,1.0,Dover,Rural,False,2022-05,,,
CUST-10041,2022-11-07,2.0,627.5846253190196,4.0,20.0,42.0,South,Sports & Outdoors,Yoga Mat,SKU-8572,3.0,2.0,75.3,2.928547559202168,27.68,4.22,1.0,Chicago,Urban,False,2022-11,,,
CUST-10164,2023-04-19,4.0,208.2699207361721,3.0,24.0,21.0,North,Beauty & Personal Care,Face Wash,SKU-1038,3.0,5.0,62.75,0.6557877888234562,13.85,1.64,0.0,Dover,Rural,False,2023-04,,,
CUST-10270,2023-05-19,4.0,181.49615616823152,3.0,12.0,45.0,South,Beauty & Personal Care,Shampoo,SKU-8485,4.0,2.0,37.29,1.085201338193163,53.04,4.38,0.0,Boise,Rural,False,2023-05,,,
CUST-10021,2022-08-29,1.0,279.6796233044606,10.0,35.0,27.0,East,Books,Cookbook,SKU-5507,3.0,5.0,44.79,2.3537274280464477,12.0,1.85,0.0,Dallas,Urban,False,2022-08,,,
CUST-10210,2022-08-14,3.0,338.500096058506,8.0,14.0,30.0,Central,Toys & Games,Puzzle,SKU-8960,1.0,4.0,82.93,2.92001761680934,12.06,1.63,1.0,New York,Urban,False,2022-08,,,
CUST-10371,2022-05-30,1.0,160.22985049732966,4.0,32.0,35.0,Central,Beauty & Personal Care,Perfume,SKU-8407,1.0,5.0,82.95,0.8759285506170473,52.1,4.14,1.0,Boise,Rural,True,2022-05,,,
CUST-10129,2023-08-13,2.0,258.0066399279831,4.0,30.0,29.0,Central,Home & Kitchen,Cookware Set,SKU-9656,3.0,3.0,47.56,2.657060740477305,30.32,4.63,0.0,Dallas,Urban,True,2023-08,,,
CUST-10095,2022-04-08,1.0,297.4082154566429,7.0,14.0,22.0,North,Clothing,T-Shirt,SKU-2046,4.0,4.0,40.68,1.8871955597870727,29.15,4.92,0.0,Chicago,Urban,True,2022-04,,,
CUST-10018,2022-07-04,1.0,287.34751303979846,4.0,18.0,54.0,Central,Electronics,Laptop,SKU-5881,4.0,3.0,58.17,2.1571507516268027,36.2,1.41,0.0,New York,Urban,False,2022-07,,,
CUST-10123,2023-05-25,2.0,355.72378787475964,5.0,24.0,50.0,North,Clothing,T-Shirt,SKU-7476,3.0,2.0,48.64,2.200087709187214,33.99,2.17,0.0,San Francisco,Urban,False,2023-05,,,
CUST-10068,2022-08-20,2.0,484.0074041762616,4.0,12.0,18.0,Central,Sports & Outdoors,Yoga Mat,SKU-9493,4.0,4.0,37.88,2.6157606398947797,33.22,1.48,0.0,San Francisco,Urban,False,2022-08,,,
CUST-10370,2022-10-06,1.0,249.6713231826485,8.0,38.0,40.0,Central,Electronics,Smartphone,SKU-1629,2.0,3.0,69.98,1.1477068808316697,42.81,1.09,1.0,Boise,Rural,False,2022-10,,,
CUST-10270,2022-04-27,2.0,174.07278129529894,6.0,15.0,38.0,North,Clothing,Jeans,SKU-3317,4.0,4.0,57.58,0.7013116531478483,36.33,1.78,0.0,Dover,Rural,True,2022-04,,,
CUST-10093,2023-06-19,3.0,170.68614969427,3.0,26.0,60.0,Central,Sports & Outdoors,Dumbbells,SKU-8625,2.0,3.0,65.07,0.942446904833259,50.36,2.0,1.0,Boise,Rural,False,2023-06,,,
CUST-10292,2023-05-30,2.0,164.33163792619374,4.0,35.0,37.0,Central,Clothing,T-Shirt,SKU-1267,1.0,4.0,81.87,0.6192964108698976,52.4,2.4,1.0,Dover,Rural,False,2023-05,,,
CUST-10154,2023-02-24,4.0,301.37552569027514,1.0,30.0,41.0,Central,Home & Kitchen,Vacuum Cleaner,SKU-7947,4.0,5.0,25.91,0.5740812621966825,29.22,4.09,0.0,Helena,Rural,False,2023-02,,,
CUST-10492,2022-03-01,1.0,251.4766278047944,1.0,17.0,54.0,West,Toys & Games,RC Car,SKU-1863,1.0,4.0,80.49,0.6299145840412751,11.32,1.42,1.0,Boise,Rural,False,2022-03,,,
CUST-10108,2023-03-22,2.0,163.45349454319643,3.0,30.0,61.0,South,Electronics,Laptop,SKU-8619,4.0,4.0,45.54,0.5555500017620552,43.84,1.45,0.0,Helena,Rural,False,2023-03,,,
CUST-10121,2023-02-11,1.0,436.312900866457,3.0,34.0,29.0,North,Toys & Games,Puzzle,SKU-7220,1.0,4.0,88.31,1.6820527421699718,52.97,4.09,1.0,San Francisco,Urban,False,2023-02,,,
CUST-10475,2022-09-06,1.0,429.73922193297926,4.0,20.0,40.0,South,Beauty & Personal Care,Shampoo,SKU-7401,3.0,5.0,46.33,2.5017539450855573,40.3,3.14,0.0,San Francisco,Urban,False,2022-09,,,
CUST-10111,2023-07-18,3.0,265.3073215717923,1.0,15.0,35.0,Central,Books,Fiction Novel,SKU-8121,2.0,4.0,62.47,1.1899201790234923,50.3,1.77,1.0,Boise,Rural,True,2023-07,,,
CUST-10052,2022-09-07,3.0,505.92643277168656,8.0,17.0,60.0,East,Clothing,T-Shirt,SKU-5145,4.0,4.0,33.74,2.706913522283418,17.03,2.01,0.0,San Francisco,Urban,False,2022-09,,,
CUST-10044,2023-07-21,1.0,241.6179105588914,4.0,19.0,26.0,Central,Clothing,Jeans,SKU-5922,4.0,5.0,56.32,1.6283218350226563,52.54,2.71,0.0,Dallas,Urban,False,2023-07,,,
CUST-10358,2023-03-04,1.0,152.06041912346086,5.0,33.0,24.0,East,Beauty & Personal Care,Face Wash,SKU-7006,4.0,5.0,57.21,0.8055591459318265,14.12,2.58,0.0,Helena,Rural,False,2023-03,,,
CUST-10355,2023-04-13,1.0,149.43918808842602,4.0,38.0,63.0,Central,Clothing,T-Shirt,SKU-5764,1.0,4.0,83.32,1.0391704163969335,54.36,3.82,1.0,Helena,Rural,False,2023-04,,,
CUST-10019,2022-06-25,2.0,271.2384683508904,2.0,12.0,28.0,Central,Electronics,Tablet,SKU-8680,2.0,4.0,72.69,0.8226819522022641,20.64,4.67,1.0,Boise,Rural,True,2022-06,,,
CUST-10124,2022-07-12,2.0,361.900040538689,1.0,32.0,39.0,South,Books,Cookbook,SKU-8599,4.0,5.0,55.6,2.8837499477549855,53.98,2.98,0.0,San Francisco,Urban,False,2022-07,,,
CUST-10459,2022-04-27,1.0,213.00054846066217,2.0,23.0,56.0,East,Sports & Outdoors,Running Shoes,SKU-4966,3.0,4.0,50.65,1.661942902500504,51.41,2.8,0.0,New York,Urban,False,2022-04,,,
CUST-10140,2022-08-20,1.0,206.2083254478928,5.0,32.0,28.0,East,Books,Fiction Novel,SKU-4107,2.0,2.0,74.46,1.1931265489483769,41.51,1.52,1.0,Boise,Rural,False,2022-08,,,
CUST-10246,2022-07-27,2.0,190.1807126822896,4.0,23.0,51.0,North,Books,Cookbook,SKU-9262,4.0,3.0,24.79,1.1798968571036221,45.58,4.22,0.0,Boise,Rural,False,2022-07,,,
CUST-10113,2022-05-19,4.0,270.8532741397313,3.0,19.0,52.0,North,Electronics,Smartphone,SKU-6153,1.0,5.0,89.1,2.0299985384311894,59.57,2.19,1.0,Dallas,Urban,False,2022-05,,,
CUST-10008,2022-09-29,1.0,306.9168520526017,2.0,21.0,20.0,East,Sports & Outdoors,Yoga Mat,SKU-7344,1.0,3.0,87.53,2.733207317594652,37.21,1.52,1.0,Chicago,Urban,False,2022-09,,,
CUST-10340,2022-09-19,1.0,325.948921260552,4.0,15.0,38.0,South,Sports & Outdoors,Yoga Mat,SKU-8275,3.0,5.0,43.05,2.3973067304593054,51.69,1.98,0.0,Chicago,Urban,True,2022-09,,,
CUST-10319,2022-10-15,1.0,183.29228871915407,8.0,21.0,55.0,South,Clothing,Jeans,SKU-6684,1.0,4.0,82.47,0.970860354963032,21.35,4.18,1.0,Helena,Rural,False,2022-10,,,
CUST-10143,2022-10-13,1.0,371.2819525401512,9.0,32.0,52.0,South,Clothing,Jeans,SKU-2718,1.0,4.0,85.35,2.4467513908082275,30.89,1.42,1.0,Dallas,Urban,True,2022-10,,,
CUST-10245,2023-08-14,1.0,383.3315830785117,6.0,23.0,60.0,North,Toys & Games,Puzzle,SKU-7472,1.0,2.0,82.3,1.7328093140743739,23.68,2.3,1.0,Dallas,Urban,False,2023-08,,,
CUST-10014,2023-05-15,2.0,233.2724618089082,6.0,11.0,29.0,North,Beauty & Personal Care,Perfume,SKU-6083,2.0,3.0,78.72,0.8758883246199429,55.3,3.98,1.0,Helena,Rural,False,2023-05,,,
CUST-10061,2023-04-06,3.0,231.59139843946187,9.0,18.0,46.0,East,Books,Cookbook,SKU-5378,1.0,5.0,87.18,1.6038203215000242,48.4,1.04,1.0,Chicago,Urban,False,2023-04,,,
CUST-10086,2022-04-16,3.0,228.28487168321936,9.0,19.0,56.0,Central,Toys & Games,Puzzle,SKU-5177,1.0,5.0,87.57,0.8141618121307763,18.54,4.3,1.0,Dover,Rural,True,2022-04,,,
CUST-10363,2022-10-19,1.0,313.4803238233748,5.0,35.0,28.0,Central,Sports & Outdoors,Yoga Mat,SKU-7716,1.0,4.0,89.87,1.8299785247278513,10.2,4.75,1.0,Dallas,Urban,False,2022-10,,,
CUST-10262,2022-12-30,3.0,511.0523506141107,3.0,26.0,19.0,East,Electronics,Tablet,SKU-7189,5.0,4.0,53.74,0.6327679324218103,58.96,3.32,0.0,Dover,Rural,True,2022-12,,,
CUST-10293,2023-08-08,1.0,334.13639459414725,8.0,26.0,58.0,West,Books,Fiction Novel,SKU-5965,4.0,4.0,25.41,1.6146113838058738,36.82,2.04,0.0,San Francisco,Urban,True,2023-08,,,
CUST-10397,2022-07-21,1.0,212.7188180938071,5.0,12.0,61.0,Central,Electronics,Tablet,SKU-5389,1.0,4.0,81.13,1.0373073280094771,52.24,3.17,1.0,Boise,Rural,True,2022-07,,,
CUST-10054,2023-04-19,2.0,249.36905566700884,6.0,39.0,43.0,Central,Beauty & Personal Care,Face Wash,SKU-8399,1.0,4.0,84.48,1.1729556763147353,30.95,2.2,1.0,Boise,Rural,False,2023-04,,,
CUST-10221,2023-07-26,1.0,244.13906046894903,12.0,28.0,35.0,Central,Books,Fiction Novel,SKU-8673,2.0,2.0,78.45,0.7075175061800825,40.89,2.91,1.0,Dover,Rural,False,2023-07,,,
CUST-10230,2023-03-08,2.0,395.9823095058578,7.0,10.0,60.0,West,Books,Science Textbook,SKU-2971,4.0,4.0,49.38,1.8767658724128353,41.97,2.76,0.0,New York,Urban,True,2023-03,,,
CUST-10217,2022-11-14,1.0,459.8281988412088,1.0,21.0,52.0,South,Home & Kitchen,Vacuum Cleaner,SKU-4478,3.0,5.0,86.68,0.5101275439483826,33.59,4.72,1.0,Helena,Rural,False,2022-11,,,
CUST-10199,2023-06-14,2.0,193.20528878324592,10.0,16.0,45.0,East,Sports & Outdoors,Running Shoes,SKU-5318,2.0,5.0,79.04,0.7522820076127218,44.15,1.7,1.0,Boise,Rural,False,2023-06,,,
CUST-10289,2022-03-12,3.0,384.05931757130617,7.0,13.0,61.0,South,Home & Kitchen,Vacuum Cleaner,SKU-9852,1.0,2.0,88.46,1.6346273251431596,47.62,1.32,1.0,San Francisco,Urban,False,2022-03,,,
CUST-10007,2023-01-24,1.0,567.3923236083748,7.0,19.0,32.0,South,Electronics,Smartphone,SKU-2653,1.0,5.0,85.24,1.7609592466485955,54.7,4.39,1.0,Chicago,Urban,True,2023-01,,,
CUST-10045,2023-02-21,1.0,444.4677688588452,4.0,22.0,47.0,Central,Clothing,Jacket,SKU-8203,2.0,4.0,62.7,1.9506467540192236,34.93,3.71,1.0,Chicago,Urban,True,2023-02,,,
CUST-10114,2023-04-12,2.0,198.29975067369188,7.0,11.0,50.0,North,Electronics,Smartphone,SKU-2602,2.0,4.0,60.55,0.5596479824992372,19.93,2.03,1.0,Helena,Rural,False,2023-04,,,
